pathway_name,pathway_source,num_overlapping_genes,overlapping_genes,num_all_pathway_genes,P_genes,Q_genes,num_overlapping_metabolites,overlapping_metabolites,num_all_pathway_metabolites,P_metabolites,Q_metabolites,P_joint,Q_joint
Pyrimidine metabolism,Wikipathways,3,POLR1E;TYMP;DCTPP1,84 (84),0.734,1,2,HMDB0001342;HMDB0003349#HMDB0000528,35 (40),0.903,1,0.935,1
Malaria - Homo sapiens (human),KEGG,2,THBS4;IL18,50 (50),0.663,1,0,,3 (5),1,1,0.936,1
Angiopoietin receptor Tie2-mediated signaling,PID,2,CDKN1A;FES,50 (50),0.663,1,0,,10 (11),1,1,0.936,1
Gastric acid secretion - Homo sapiens (human),KEGG,2,CALM3;ADCY9,76 (76),0.861,1,1,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112,13 (14),0.772,1,0.936,1
regulation of ck1/cdk5 by type 1 glutamate receptors,BioCarta,1,PPP2R5D,24 (24),0.668,1,0,,6 (7),1,1,0.938,1
proteasome complex,BioCarta,1,RPN2,24 (24),0.668,1,0,,2 (2),1,1,0.938,1
Physiological and pathological hypertrophy of the heart,Wikipathways,1,IL6ST,24 (24),0.668,1,0,,2 (2),1,1,0.938,1
Chronic myeloid leukemia - Homo sapiens (human),KEGG,3,CDKN1A;CCND1;GADD45A,76 (76),0.669,1,0,,1 (1),1,1,0.938,1
Focal Adhesion,Wikipathways,8,LAMA5;ITGB7;FLT1;CCND1;THBS4;RAC3;SRC;CAV2,198 (198),0.67,1,0,,1 (2),1,1,0.938,1
Fructose and mannose metabolism - Homo sapiens (human),KEGG,1,PFKFB1,33 (33),0.781,1,2,HMDB0003539;HMDB0029931,31 (54),0.861,1,0.939,1
Amine ligand-binding receptors,Reactome,0,,43 (43),1,1,2,HMDB0015095;HMDB0015697,21 (29),0.676,1,0.941,1
lysine degradation II (pipecolate pathway),HumanCyc,0,,6 (6),1,1,2,HMDB0012130;HMDB0001084,21 (21),0.676,1,0.941,1
Initial triggering of complement,Reactome,4,C4A;C1R;CFB;C2,102 (102),0.678,1,0,,4 (11),1,1,0.941,1
L1CAM interactions,Reactome,4,HSPA8;NRCAM;SRC;DNM3,102 (102),0.678,1,0,,7 (10),1,1,0.941,1
Chagas disease - Homo sapiens (human),KEGG,4,KNG1;FASLG;CD3G;PPP2R1B,102 (102),0.678,1,0,,6 (6),1,1,0.941,1
Starch and sucrose metabolism - Homo sapiens (human),KEGG,1,GCK,36 (36),0.809,1,1,HMDB0006857,16 (37),0.838,1,0.942,1
Enzymatic degradation of dopamine by COMT,Reactome,0,,3 (3),1,1,1,HMDB0033934,10 (10),0.679,1,0.942,1
N-glycan antennae elongation in the medial/trans-Golgi,Reactome,0,,26 (26),1,1,1,HMDB0000290,10 (22),0.679,1,0.942,1
heparan sulfate biosynthesis,HumanCyc,0,,29 (29),1,1,1,HMDB0000290,10 (10),0.679,1,0.942,1
Formation of the active cofactor_ UDP-glucuronate,Reactome,0,,3 (3),1,1,1,HMDB0000290,10 (10),0.679,1,0.942,1
asparagine degradation,HumanCyc,0,,5 (5),1,1,1,HMDB0000489,10 (10),0.679,1,0.942,1
melatonin degradation II,HumanCyc,0,,1 (1),1,1,1,HMDB0004095,10 (11),0.679,1,0.942,1
Glucose-Alanine Cycle,SMPDB,0,,8 (8),1,1,1,HMDB0033934,10 (11),0.679,1,0.942,1
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,Reactome,0,,70 (71),1,1,1,HMDB0000234,10 (11),0.679,1,0.942,1
Vitamin B2 (riboflavin) metabolism,Reactome,0,,7 (7),1,1,1,HMDB0000244,10 (10),0.679,1,0.942,1
mineralocorticoid biosynthesis,HumanCyc,0,,3 (3),1,1,1,HMDB0001547,10 (10),0.679,1,0.942,1
The retinoid cycle in cones (daylight vision),Reactome,0,,7 (7),1,1,1,HMDB0006216,10 (12),0.679,1,0.942,1
Folate biosynthesis - Homo sapiens (human),KEGG,1,PCBD2,26 (26),0.697,1,1,HMDB0002281,32 (58),0.974,1,0.942,1
Sialic acid metabolism,Reactome,1,NEU2,33 (33),0.781,1,1,HMDB0000290,18 (27),0.871,1,0.942,1
TCA cycle,EHMN,1,PCK1,30 (30),0.748,1,2,HMDB0003974;HMDB0000189,36 (36),0.912,1,0.943,1
Hepatitis B infection,Wikipathways,6,CDKN1A;FASLG;MAP2K6;IRF3;SRC;CREB3L3,152 (152),0.683,1,0,,1 (1),1,1,0.943,1
Deadenylation of mRNA,Reactome,1,PARN,25 (25),0.683,1,0,,2 (4),1,1,0.943,1
mtor signaling pathway,BioCarta,1,PPP2R5D,25 (25),0.683,1,0,,3 (3),1,1,0.943,1
stathmin and breast cancer resistance to antimicrotubule agents,BioCarta,1,CDK1,25 (25),0.683,1,0,,2 (2),1,1,0.943,1
skeletal muscle hypertrophy is regulated via akt-mtor pathway,BioCarta,1,PPP2R5D,25 (25),0.683,1,0,,3 (3),1,1,0.943,1
Glyoxylate metabolism and glycine degradation,Reactome,0,,32 (32),1,1,3,HMDB0240251;HMDB0000123;HMDB0033934,32 (42),0.684,1,0.944,1
Phosphodiesterases in neuronal function,Wikipathways,2,PDE6C;ADCY9,52 (52),0.684,1,0,,11 (12),1,1,0.944,1
mechanism of gene regulation by peroxisome proliferators via ppara,BioCarta,2,MT-CO2;PPARGC1A,52 (52),0.684,1,0,,1 (9),1,1,0.944,1
Focal adhesion - Homo sapiens (human),KEGG,8,LAMA5;ITGB7;FLT1;CCND1;THBS4;RAC3;SRC;CAV2,201 (201),0.686,1,0,,1 (2),1,1,0.944,1
Nuclear Envelope (NE) Reassembly,Reactome,3,NUP93;TUBB2A;CDK1,78 (78),0.687,1,0,,9 (12),1,1,0.945,1
Methadone Action Pathway,SMPDB,1,CACNB1,36 (36),0.809,1,1,HMDB0014477,17 (17),0.856,1,0.947,1
Sulfur amino acid metabolism,Reactome,1,MAT1A,27 (27),0.711,1,2,HMDB0033934;HMDB0000043,49 (67),0.974,1,0.947,1
Innate Immune System,Reactome,39,HEXB;QSOX1;S100A11;PTGES2;PPP2R1B;CD4;CD3G;PPP2R5D;ARSB;LAT;ANPEP;CALM3;DUSP4;CEP290;SRC;AGPAT2;GRN;FGA;FGB;C1R;C2;IRF3;C4A;CARD11;CD46;SIRPA;MME;CPN1;FGG;RASGRP4;PLD3;PLAU;ADAM8;PADI2;CTSL;HSPA8;MAP2K6;CFB;LEAP2,1064 (1065),0.927,1,5,HMDB0000067;HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112;HMDB0029931;HMDB0005383#HMDB0005410#HMDB0045873#HMDB0005459#HMDB0005454#HMDB0005437#HMDB0005424#HMDB0005440#HMDB0005376#HMDB0005403#HMDB0005388#HMDB0005390#HMDB0005393#HMDB0005442#HMDB0005363#HMDB0005397#HMDB0045741;HMDB0008431#HMDB0008065#HMDB0008658#HMDB0008129#HMDB0008800#HMDB0000564#HMDB0007886#HMDB0008691#HMDB0008522#HMDB0007940#HMDB0008145#HMDB0008400#HMDB0008401#HMDB0008768#HMDB0008002#HMDB0008324#HMDB0008322#HMDB0008304,57 (119),0.748,1,0.947,1
Signaling by Insulin receptor,Reactome,1,IRS2,78 (78),0.972,1,1,HMDB0000693,11 (15),0.714,1,0.948,1
Posttranslational regulation of adherens junction stability and dissassembly,PID,2,GFRA1;SRC,53 (53),0.695,1,0,,3 (3),1,1,0.948,1
Notch signaling pathway,PID,2,CDKN1A;CCND1,53 (53),0.695,1,0,,1 (1),1,1,0.948,1
Pyruvate metabolism and Citric Acid (TCA) cycle,Reactome,2,ME3;PDK4,53 (53),0.695,1,0,,38 (44),1,1,0.948,1
A tetrasaccharide linker sequence is required for GAG synthesis,Reactome,1,GPC2,26 (26),0.697,1,0,,5 (6),1,1,0.949,1
Fertilization,Reactome,1,CATSPERG,26 (26),0.697,1,0,,5 (5),1,1,0.949,1
Signaling by BMP,Reactome,1,CHRDL1,26 (26),0.697,1,0,,2 (2),1,1,0.949,1
Downregulation of TGF-beta receptor signaling,Reactome,1,NEDD4L,26 (26),0.697,1,0,,2 (2),1,1,0.949,1
Formation of tubulin folding intermediates by CCT/TriC,Reactome,1,TUBB2A,26 (26),0.697,1,0,,4 (4),1,1,0.949,1
Interleukin-7 signaling,Reactome,1,IL7,26 (26),0.697,1,0,,2 (2),1,1,0.949,1
links between pyk2 and map kinases,BioCarta,1,SRC,26 (26),0.697,1,0,,2 (2),1,1,0.949,1
Regulation of IFNA signaling,Reactome,1,SOCS3,26 (26),0.697,1,0,,2 (2),1,1,0.949,1
Separation of Sister Chromatids,Reactome,5,PPP2R5D;SPC24;UBE2C;CENPT;PPP2R1B,130 (130),0.699,1,0,,2 (4),1,1,0.949,1
Cardiac conduction,Reactome,4,KCNJ14;KCNK13;NPR2;CACNB1,105 (105),0.7,1,0,,10 (11),1,1,0.95,1
Endocytosis - Homo sapiens (human),KEGG,10,ASAP3;DNM3;GIT2;CAV2;HSPA8;ACAP3;SH3GL3;SRC;TFRC;NEDD4L,252 (252),0.7,1,0,,3 (6),1,1,0.95,1
Phosphate bond hydrolysis by NTPDase proteins,Reactome,0,,8 (8),1,1,2,HMDB0001342;HMDB0000189,22 (26),0.701,1,0.95,1
Glucocorticoid receptor regulatory network,PID,3,FKBP5;FGG;CDKN1A,80 (80),0.703,1,0,,1 (1),1,1,0.951,1
Protein ubiquitination,Reactome,3,UBE2T;CTR9;UBE2C,80 (80),0.703,1,0,,4 (4),1,1,0.951,1
3-Phosphoglycerate dehydrogenase deficiency,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Glycine and Serine Metabolism,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Non Ketotic Hyperglycinemia,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Dimethylglycine Dehydrogenase Deficiency,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Hyperglycinemia_ non-ketotic,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Dimethylglycine Dehydrogenase Deficiency,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Sarcosinemia,SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Dihydropyrimidine Dehydrogenase Deficiency (DHPD),SMPDB,0,,27 (27),1,1,5,HMDB0000043;HMDB0000123;HMDB0033934;HMDB0006454;HMDB0001149,54 (55),0.704,1,0.951,1
Cardiac Hypertrophic Response,Wikipathways,2,MAP2K6;NRG1,54 (54),0.704,1,0,,4 (5),1,1,0.951,1
Signaling by PDGF,Reactome,2,SRC;THBS4,54 (54),0.704,1,0,,7 (17),1,1,0.951,1
Tyrosine metabolism,EHMN,4,AMACR;CYP1A2;IL4I1;OCA2,108 (108),0.72,1,5,HMDB0001229;HMDB0000318;HMDB0004366;HMDB0033934;HMDB0004067,94 (105),0.98,1,0.952,1
RHO GTPase Effectors,Reactome,9,SPC24;PPP2R5D;RHOC;CALM3;PPP2R1B;LIMK2;CENPT;SRC;PRC1,313 (314),0.946,1,2,HMDB0000234;HMDB0001043,24 (29),0.746,1,0.952,1
Regulation of HSF1-mediated heat shock response,Reactome,3,NUP93;HSPA8;HSPB2,81 (81),0.711,1,0,,6 (7),1,1,0.953,1
Transcriptional regulation of granulopoiesis,Reactome,1,CDKN1A,27 (27),0.711,1,0,,1 (1),1,1,0.953,1
corticosteroids and cardioprotection,BioCarta,1,KNG1,27 (27),0.711,1,0,,7 (8),1,1,0.953,1
ADORA2B mediated anti-inflammatory cytokines production,Reactome,5,ADORA2B;GPR27;ADCY9;GLP2R;PPAN,132 (132),0.712,1,0,,22 (22),1,1,0.954,1
Central carbon metabolism in cancer - Homo sapiens (human),KEGG,1,GCK,70 (70),0.96,1,3,HMDB0000123;HMDB0000172;HMDB0000687,35 (37),0.742,1,0.954,1
Neurotransmitter Disorders,Wikipathways,0,,1 (1),1,1,1,HMDB0000472,11 (16),0.714,1,0.954,1
dTMP <i>de novo</i> biosynthesis (mitochondrial),HumanCyc,0,,5 (5),1,1,1,HMDB0000123,11 (11),0.714,1,0.954,1
Vitamin H (biotin) metabolism,EHMN,0,,6 (6),1,1,1,HMDB0003134,11 (11),0.714,1,0.954,1
Metabolism of serotonin,Reactome,0,,2 (2),1,1,1,HMDB0033934,11 (11),0.714,1,0.954,1
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,Reactome,0,,2 (2),1,1,1,HMDB0033934,11 (11),0.714,1,0.954,1
acetone degradation I (to methylglyoxal),HumanCyc,0,,10 (10),1,1,1,HMDB0000863,11 (11),0.714,1,0.954,1
Visual signal transduction: Rods,PID,0,,24 (24),1,1,1,HMDB0008431#HMDB0008065#HMDB0008658#HMDB0008129#HMDB0008800#HMDB0000564#HMDB0007886#HMDB0008691#HMDB0008522#HMDB0007940#HMDB0008145#HMDB0008400#HMDB0008401#HMDB0008768#HMDB0008002#HMDB0008324#HMDB0008322#HMDB0008304,11 (13),0.714,1,0.954,1
Taurine and Hypotaurine Metabolism,SMPDB,0,,5 (5),1,1,1,HMDB0011182,11 (12),0.714,1,0.954,1
RANKL-RANK signaling pathway,Wikipathways,2,MAP2K6;SRC,55 (55),0.714,1,0,,1 (2),1,1,0.954,1
Positive epigenetic regulation of rRNA expression,Reactome,4,KAT2A;POLR1E;SMARCA5;TAF1C,108 (109),0.72,1,0,,4 (6),1,1,0.957,1
Pentose phosphate pathway,EHMN,1,NUP93,29 (29),0.736,1,1,HMDB0001178,35 (37),0.982,1,0.957,1
Role of Calcineurin-dependent NFAT signaling in lymphocytes,PID,2,CALM3;CHP1,56 (56),0.723,1,0,,1 (2),1,1,0.958,1
FGF signaling pathway,PID,2,PLAU;SRC,56 (56),0.723,1,0,,3 (4),1,1,0.958,1
RHOJ GTPase cycle,Reactome,2,TFRC;GIT2,56 (56),0.723,1,0,,4 (4),1,1,0.958,1
<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,HumanCyc,0,,4 (4),1,1,3,HMDB0000123;HMDB0000172;HMDB0000687,34 (35),0.724,1,0.958,1
Phototransduction - Homo sapiens (human),KEGG,1,CALM3,28 (29),0.724,1,0,,8 (8),1,1,0.958,1
Postmitotic nuclear pore complex (NPC) reformation,Reactome,1,NUP93,28 (28),0.724,1,0,,4 (5),1,1,0.958,1
adp-ribosylation factor,BioCarta,1,ARHGAP4,28 (28),0.724,1,0,,2 (2),1,1,0.958,1
role of erbb2 in signal transduction and oncology,BioCarta,1,ERBB3,28 (28),0.724,1,0,,2 (2),1,1,0.958,1
Prefoldin mediated transfer of substrate  to CCT/TriC,Reactome,1,TUBB2A,28 (28),0.724,1,0,,1 (1),1,1,0.958,1
VEGFR2 mediated vascular permeability,Reactome,1,CALM3,28 (28),0.724,1,0,,16 (16),1,1,0.958,1
Organic cation transport,Reactome,0,,8 (8),1,1,2,HMDB0015169;HMDB0015282,23 (28),0.725,1,0.958,1
HIV Infection,Reactome,4,NUP93;CCNT2;CD4;NEDD4L,192 (192),0.975,1,1,HMDB0033934,12 (19),0.745,1,0.959,1
PI Metabolism,Reactome,2,PLEKHA3;GDE1,84 (84),0.896,1,1,HMDB0008431#HMDB0008065#HMDB0008658#HMDB0008129#HMDB0008800#HMDB0000564#HMDB0007886#HMDB0008691#HMDB0008522#HMDB0007940#HMDB0008145#HMDB0008400#HMDB0008401#HMDB0008768#HMDB0008002#HMDB0008324#HMDB0008322#HMDB0008304,15 (29),0.819,1,0.961,1
Alvimopan Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
TRAF6 mediated IRF7 activation,Reactome,1,IRF3,29 (29),0.736,1,0,,2 (5),1,1,0.962,1
nfkb activation by nontypeable hemophilus influenzae,BioCarta,1,MAP2K6,29 (29),0.736,1,0,,1 (1),1,1,0.962,1
DAP12 signaling,Reactome,1,LAT,29 (29),0.736,1,0,,5 (6),1,1,0.962,1
Interaction between L1 and Ankyrins,Reactome,1,NRCAM,29 (29),0.736,1,0,,2 (3),1,1,0.962,1
Levomethadyl Acetate Action Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Pyruvate metabolism,Reactome,1,PDK4,29 (29),0.736,1,0,,24 (25),1,1,0.962,1
Escitalopram Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,10 (11),1,1,0.962,1
Levallorphan Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Dimethylthiambutene Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Ethylmorphine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Pentazocine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Dihydromorphine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Ketobemidone  Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Cocaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Levobupivacaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Benzocaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Bupivacaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Levorphanol Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Diphenoxylate Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Anileridine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,10 (11),1,1,0.962,1
Oxycodone Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Oxybuprocaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,10 (11),1,1,0.962,1
Procaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Proparacaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Ropivacaine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Alfentanil Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Oxymorphone Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Hydrocodone Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Hydromorphone Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Sufentanil Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Remifentanil Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Fentanyl Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,10 (11),1,1,0.962,1
Carfentanil Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,10 (11),1,1,0.962,1
3-Methylthiofentanyl Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Methadyl Acetate Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Dezocine Action Pathway,SMPDB,1,CACNB1,29 (29),0.736,1,0,,11 (11),1,1,0.962,1
Neddylation,Reactome,9,CISH;FBXW4;UBD;FBXW2;SPSB4;DCAF6;PSME2;SOCS3;FBXL22,236 (236),0.738,1,0,,4 (4),1,1,0.962,1
Peroxisomal lipid metabolism,Reactome,1,AMACR,30 (30),0.748,1,1,HMDB0001416,38 (61),0.987,1,0.962,1
tRNA processing in the nucleus,Reactome,2,NUP93;RPP38,58 (58),0.741,1,0,,7 (10),1,1,0.963,1
RNA Polymerase II Pre-transcription Events,Reactome,3,CCNT2;MLLT3;CTR9,85 (85),0.741,1,0,,4 (6),1,1,0.963,1
RAC2 GTPase cycle,Reactome,3,PGRMC2;TFRC;GIT2,85 (85),0.741,1,0,,4 (4),1,1,0.963,1
Regucalcin in proximal tubule epithelial kidney cells,Wikipathways,0,,20 (20),1,1,1,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112,12 (22),0.745,1,0.964,1
RHO GTPases Activate NADPH Oxidases,Reactome,0,,24 (24),1,1,1,HMDB0001043,12 (14),0.745,1,0.964,1
phytol degradation,HumanCyc,0,,2 (2),1,1,1,HMDB0002019,12 (14),0.745,1,0.964,1
Dopamine clearance from the synaptic cleft,Reactome,0,,4 (4),1,1,1,HMDB0033934,12 (13),0.745,1,0.964,1
adenine and adenosine salvage III,HumanCyc,0,,3 (3),1,1,1,HMDB0000195,12 (12),0.745,1,0.964,1
FMO oxidises nucleophiles,Reactome,0,,3 (3),1,1,1,HMDB0014813,12 (13),0.745,1,0.964,1
Plasmalogen biosynthesis,Reactome,0,,3 (3),1,1,1,HMDB0062325,12 (12),0.745,1,0.964,1
Fatty acids,Reactome,0,,15 (15),1,1,1,HMDB0001043,12 (14),0.745,1,0.964,1
heme degradation,HumanCyc,0,,4 (4),1,1,1,HMDB0000054,12 (12),0.745,1,0.964,1
Tramadol Metabolism Pathway,SMPDB,0,,7 (7),1,1,1,HMDB0014339,12 (12),0.745,1,0.964,1
Tyrosine metabolism,INOH,1,ADH7,33 (33),0.781,1,2,HMDB0000318;HMDB0033934,43 (44),0.954,1,0.964,1
Dopaminergic Neurogenesis,Wikipathways,1,ALDH1A1,30 (30),0.748,1,0,,1 (1),1,1,0.965,1
Viral Messenger RNA Synthesis,Reactome,1,NUP93,30 (30),0.748,1,0,,1 (2),1,1,0.965,1
Downstream signal transduction,Reactome,1,SRC,30 (30),0.748,1,0,,5 (6),1,1,0.965,1
Influenza Viral RNA Transcription and Replication,Reactome,1,NUP93,30 (30),0.748,1,0,,5 (6),1,1,0.965,1
ISG15 antiviral mechanism,Reactome,1,IRF3,30 (30),0.748,1,0,,3 (4),1,1,0.965,1
Regulation of CDC42 activity,PID,1,NGEF,30 (30),0.748,1,0,,3 (3),1,1,0.965,1
Activation of BH3-only proteins,Reactome,1,TP73,30 (30),0.748,1,0,,4 (5),1,1,0.965,1
Mitophagy,Reactome,1,SRC,30 (30),0.748,1,0,,2 (2),1,1,0.965,1
Nalbuphine Action Pathway,SMPDB,1,CACNB1,30 (30),0.748,1,0,,11 (11),1,1,0.965,1
IGF1 pathway,PID,1,IRS2,30 (30),0.748,1,0,,2 (2),1,1,0.965,1
-arrestins in gpcr desensitization,BioCarta,1,EDNRA,30 (30),0.748,1,0,,3 (4),1,1,0.965,1
Regulation of TP53 Activity through Acetylation,Reactome,1,MAP2K6,30 (30),0.748,1,0,,7 (9),1,1,0.965,1
fmlp induced chemokine gene expression in hmc-1 cells,BioCarta,1,MAP2K6,30 (30),0.748,1,0,,1 (3),1,1,0.965,1
Deactivation of the beta-catenin transactivating complex,Reactome,1,TLE2,30 (30),0.748,1,0,,2 (2),1,1,0.965,1
Selective autophagy,Reactome,2,HSPA8;SRC,59 (59),0.75,1,0,,3 (4),1,1,0.966,1
TCF dependent signaling in response to WNT,Reactome,7,FZD1;FZD4;FZD6;FZD5;TLE2;PPP2R5D;PPP2R1B,190 (191),0.755,1,0,,9 (11),1,1,0.967,1
Mitotic Prophase,Reactome,4,NUP93;CDK1;LPIN3;PPP2R1B,147 (148),0.901,1,1,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112,16 (19),0.838,1,0.967,1
Salivary secretion - Homo sapiens (human),KEGG,2,CALM3;ADCY9,93 (93),0.926,1,1,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112,15 (17),0.819,1,0.968,1
RHOQ GTPase cycle,Reactome,2,TFRC;GIT2,60 (60),0.758,1,0,,4 (4),1,1,0.968,1
Prostaglandin formation from dihomo gama-linoleic acid,EHMN,1,NUP93,31 (31),0.76,1,0,,6 (8),1,1,0.968,1
amb2 Integrin signaling,PID,1,PLAU,31 (31),0.76,1,0,,2 (2),1,1,0.968,1
erk and pi-3 kinase are necessary for collagen binding in corneal epithelia,BioCarta,1,SRC,31 (31),0.76,1,0,,1 (1),1,1,0.968,1
activation of camp-dependent protein kinase pka,BioCarta,1,EDNRA,31 (31),0.76,1,0,,5 (6),1,1,0.968,1
SARS-CoV-1 Infection,Reactome,1,CTSL,31 (31),0.76,1,0,,13 (25),1,1,0.968,1
Anti-inflammatory response favouring Leishmania parasite infection,Reactome,8,GPR27;CALM3;ADORA2B;ADCY9;CD3G;PPAN;SRC;GLP2R,247 (247),0.87,1,2,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112;HMDB0000123,32 (35),0.873,1,0.969,1
Leishmania parasite growth and survival,Reactome,8,GPR27;CALM3;ADORA2B;ADCY9;CD3G;PPAN;SRC;GLP2R,247 (247),0.87,1,2,HMDB0007100#HMDB0007101#HMDB0007248#HMDB0007156#HMDB0007112;HMDB0000123,32 (35),0.873,1,0.969,1
ECM-receptor interaction - Homo sapiens (human),KEGG,3,LAMA5;THBS4;ITGB7,88 (88),0.762,1,0,,1 (1),1,1,0.969,1
Mitochondrial translation initiation,Reactome,3,MTIF2;MRPL14;MRPL48,88 (88),0.762,1,0,,5 (9),1,1,0.969,1
Neurotransmitter receptors and postsynaptic signal transmission,Reactome,6,CALM3;MAPT;ADCY9;CHRNE;SRC;PRKAB1,185 (185),0.843,1,1,HMDB0000123,21 (24),0.909,1,0.97,1
sarcosine oncometabolite pathway ,SMPDB,0,,13 (13),1,1,2,HMDB0000123;HMDB0000043,25 (26),0.767,1,0.97,1
Citalopram Action Pathway,SMPDB,1,CACNB1,36 (36),0.809,1,1,HMDB0033934,26 (27),0.948,1,0.971,1
Cell junction organization,Reactome,3,F11R;CLDN1;CLDN4,89 (89),0.769,1,0,,1 (2),1,1,0.971,1
GABAergic synapse - Homo sapiens (human),KEGG,3,CACNA1D;SRC;ADCY9,89 (89),0.769,1,0,,9 (9),1,1,0.971,1
Pentose and glucuronate interconversions - Homo sapiens (human),KEGG,1,XYLB,34 (34),0.791,1,1,HMDB0002513#HMDB0010323,32 (58),0.974,1,0.971,1
Thrombin signalling through proteinase activated receptors (PARs),Reactome,1,SRC,32 (32),0.77,1,0,,3 (3),1,1,0.971,1
16p11.2 distal deletion syndrome,Wikipathways,1,LAT,32 (32),0.77,1,0,,3 (4),1,1,0.971,1
Oncogene Induced Senescence,Reactome,1,MDM4,32 (32),0.77,1,0,,2 (2),1,1,0.971,1
Activation of kainate receptors upon glutamate binding,Reactome,1,CALM3,32 (32),0.77,1,0,,4 (4),1,1,0.971,1
DNA strand elongation,Reactome,1,MCM6,32 (32),0.77,1,0,,6 (8),1,1,0.971,1
